"landtype","spp","poolID","amountAtT0"
"289","ABIE.BAL","1",131
"289","ABIE.BAL","2",6
"289","ABIE.BAL","3",178
"289","ABIE.BAL","4",23
"289","ABIE.BAL","5",438
"289","ABIE.BAL","6",1119
"289","ABIE.BAL","7",2267
"289","ABIE.BAL","8",204
"289","ABIE.BAL","9",66
"289","ABIE.BAL","10",0
"90","ACER.RUB","1",30
"90","ACER.RUB","2",2
"90","ACER.RUB","3",41
"90","ACER.RUB","4",11
"90","ACER.RUB","5",139
"90","ACER.RUB","6",289
"90","ACER.RUB","7",630
"90","ACER.RUB","8",53
"90","ACER.RUB","9",15
"90","ACER.RUB","10",0
"91","ACER.RUB","1",39
"91","ACER.RUB","2",2
"91","ACER.RUB","3",56
"91","ACER.RUB","4",13
"91","ACER.RUB","5",186
"91","ACER.RUB","6",383
"91","ACER.RUB","7",817
"91","ACER.RUB","8",72
"91","ACER.RUB","9",22
"91","ACER.RUB","10",0
"92","ACER.RUB","1",64
"92","ACER.RUB","2",4
"92","ACER.RUB","3",71
"92","ACER.RUB","4",27
"92","ACER.RUB","5",139
"92","ACER.RUB","6",464
"92","ACER.RUB","7",993
"92","ACER.RUB","8",54
"92","ACER.RUB","9",22
"92","ACER.RUB","10",0
"93","ACER.RUB","1",69
"93","ACER.RUB","2",4
"93","ACER.RUB","3",76
"93","ACER.RUB","4",29
"93","ACER.RUB","5",189
"93","ACER.RUB","6",522
"93","ACER.RUB","7",1125
"93","ACER.RUB","8",79
"93","ACER.RUB","9",22
"93","ACER.RUB","10",0
"94","ACER.RUB","1",31
"94","ACER.RUB","2",2
"94","ACER.RUB","3",41
"94","ACER.RUB","4",14
"94","ACER.RUB","5",137
"94","ACER.RUB","6",297
"94","ACER.RUB","7",655
"94","ACER.RUB","8",49
"94","ACER.RUB","9",12
"94","ACER.RUB","10",0
"95","ACER.RUB","1",44
"95","ACER.RUB","2",2
"95","ACER.RUB","3",70
"95","ACER.RUB","4",16
"95","ACER.RUB","5",221
"95","ACER.RUB","6",467
"95","ACER.RUB","7",978
"95","ACER.RUB","8",80
"95","ACER.RUB","9",25
"95","ACER.RUB","10",0
"100","ACER.RUB","1",15
"100","ACER.RUB","2",1
"100","ACER.RUB","3",32
"100","ACER.RUB","4",4
"100","ACER.RUB","5",244
"100","ACER.RUB","6",319
"100","ACER.RUB","7",699
"100","ACER.RUB","8",83
"100","ACER.RUB","9",9
"100","ACER.RUB","10",0
"101","ACER.RUB","1",14
"101","ACER.RUB","2",1
"101","ACER.RUB","3",28
"101","ACER.RUB","4",4
"101","ACER.RUB","5",210
"101","ACER.RUB","6",276
"101","ACER.RUB","7",607
"101","ACER.RUB","8",72
"101","ACER.RUB","9",8
"101","ACER.RUB","10",0
"102","ACER.RUB","1",11
"102","ACER.RUB","2",1
"102","ACER.RUB","3",21
"102","ACER.RUB","4",3
"102","ACER.RUB","5",172
"102","ACER.RUB","6",216
"102","ACER.RUB","7",491
"102","ACER.RUB","8",59
"102","ACER.RUB","9",6
"102","ACER.RUB","10",0
"182","ACER.RUB","1",108
"182","ACER.RUB","2",4
"182","ACER.RUB","3",219
"182","ACER.RUB","4",27
"182","ACER.RUB","5",1320
"182","ACER.RUB","6",1720
"182","ACER.RUB","7",3511
"182","ACER.RUB","8",603
"182","ACER.RUB","9",66
"182","ACER.RUB","10",0
"183","ACER.RUB","1",64
"183","ACER.RUB","2",3
"183","ACER.RUB","3",127
"183","ACER.RUB","4",23
"183","ACER.RUB","5",760
"183","ACER.RUB","6",1005
"183","ACER.RUB","7",2118
"183","ACER.RUB","8",335
"183","ACER.RUB","9",34
"183","ACER.RUB","10",0
"184","ACER.RUB","1",9
"184","ACER.RUB","2",0
"184","ACER.RUB","3",35
"184","ACER.RUB","4",3
"184","ACER.RUB","5",259
"184","ACER.RUB","6",305
"184","ACER.RUB","7",670
"184","ACER.RUB","8",98
"184","ACER.RUB","9",6
"184","ACER.RUB","10",0
"185","ACER.RUB","1",7
"185","ACER.RUB","2",0
"185","ACER.RUB","3",28
"185","ACER.RUB","4",3
"185","ACER.RUB","5",205
"185","ACER.RUB","6",241
"185","ACER.RUB","7",538
"185","ACER.RUB","8",77
"185","ACER.RUB","9",5
"185","ACER.RUB","10",0
"186","ACER.RUB","1",114
"186","ACER.RUB","2",4
"186","ACER.RUB","3",181
"186","ACER.RUB","4",35
"186","ACER.RUB","5",442
"186","ACER.RUB","6",1006
"186","ACER.RUB","7",1970
"186","ACER.RUB","8",200
"186","ACER.RUB","9",69
"186","ACER.RUB","10",0
"187","ACER.RUB","1",54
"187","ACER.RUB","2",3
"187","ACER.RUB","3",75
"187","ACER.RUB","4",24
"187","ACER.RUB","5",214
"187","ACER.RUB","6",470
"187","ACER.RUB","7",995
"187","ACER.RUB","8",92
"187","ACER.RUB","9",21
"187","ACER.RUB","10",0
"188","ACER.RUB","1",110
"188","ACER.RUB","2",4
"188","ACER.RUB","3",187
"188","ACER.RUB","4",31
"188","ACER.RUB","5",441
"188","ACER.RUB","6",1005
"188","ACER.RUB","7",1952
"188","ACER.RUB","8",199
"188","ACER.RUB","9",75
"188","ACER.RUB","10",0
"189","ACER.RUB","1",4
"189","ACER.RUB","2",0
"189","ACER.RUB","3",21
"189","ACER.RUB","4",3
"189","ACER.RUB","5",96
"189","ACER.RUB","6",132
"189","ACER.RUB","7",280
"189","ACER.RUB","8",35
"189","ACER.RUB","9",4
"189","ACER.RUB","10",0
"190","ACER.RUB","1",5
"190","ACER.RUB","2",0
"190","ACER.RUB","3",20
"190","ACER.RUB","4",2
"190","ACER.RUB","5",124
"190","ACER.RUB","6",153
"190","ACER.RUB","7",334
"190","ACER.RUB","8",46
"190","ACER.RUB","9",3
"190","ACER.RUB","10",0
"191","ACER.RUB","1",57
"191","ACER.RUB","2",3
"191","ACER.RUB","3",89
"191","ACER.RUB","4",16
"191","ACER.RUB","5",266
"191","ACER.RUB","6",514
"191","ACER.RUB","7",1027
"191","ACER.RUB","8",115
"191","ACER.RUB","9",34
"191","ACER.RUB","10",0
"192","ACER.RUB","1",71
"192","ACER.RUB","2",3
"192","ACER.RUB","3",126
"192","ACER.RUB","4",20
"192","ACER.RUB","5",350
"192","ACER.RUB","6",715
"192","ACER.RUB","7",1411
"192","ACER.RUB","8",146
"192","ACER.RUB","9",50
"192","ACER.RUB","10",0
"193","ACER.RUB","1",30
"193","ACER.RUB","2",1
"193","ACER.RUB","3",69
"193","ACER.RUB","4",8
"193","ACER.RUB","5",414
"193","ACER.RUB","6",526
"193","ACER.RUB","7",1087
"193","ACER.RUB","8",168
"193","ACER.RUB","9",19
"193","ACER.RUB","10",0
"194","ACER.RUB","1",15
"194","ACER.RUB","2",1
"194","ACER.RUB","3",38
"194","ACER.RUB","4",7
"194","ACER.RUB","5",210
"194","ACER.RUB","6",286
"194","ACER.RUB","7",622
"194","ACER.RUB","8",79
"194","ACER.RUB","9",9
"194","ACER.RUB","10",0
"195","ACER.RUB","1",63
"195","ACER.RUB","2",2
"195","ACER.RUB","3",104
"195","ACER.RUB","4",14
"195","ACER.RUB","5",382
"195","ACER.RUB","6",563
"195","ACER.RUB","7",1093
"195","ACER.RUB","8",187
"195","ACER.RUB","9",38
"195","ACER.RUB","10",0
"196","ACER.RUB","1",64
"196","ACER.RUB","2",2
"196","ACER.RUB","3",103
"196","ACER.RUB","4",12
"196","ACER.RUB","5",418
"196","ACER.RUB","6",570
"196","ACER.RUB","7",1107
"196","ACER.RUB","8",208
"196","ACER.RUB","9",39
"196","ACER.RUB","10",0
"197","ACER.RUB","1",78
"197","ACER.RUB","2",3
"197","ACER.RUB","3",117
"197","ACER.RUB","4",14
"197","ACER.RUB","5",443
"197","ACER.RUB","6",667
"197","ACER.RUB","7",1307
"197","ACER.RUB","8",224
"197","ACER.RUB","9",48
"197","ACER.RUB","10",0
"198","ACER.RUB","1",35
"198","ACER.RUB","2",1
