LandisData "ForC Succession"

ClimateTable
>>Time	Eco	AvgT
21	337	4.49675997098287
21	338	4.27623081207275
21	339	5.00358319421818
21	352	5.01497562726339
21	353	5.13809782374989
21	355	4.1653253691537
21	357	5.29065784566543
21	359	5.00785968842839
21	362	4.6598531405131
21	385	5.37359533136917
21	386	5.39844901989018
21	387	5.42316133921383
21	388	5.46914655566215
21	389	5.7820289293925
21	390	5.35086557035777
21	391	5.47044779597849
21	392	5.21734835997872
21	393	5.61020306075912
21	394	5.27795992522943
21	395	5.48051404953003
21	397	5.68276219251679
21	400	5.70899105072021
21	421	5.40639448165894
21	425	5.28260803222656
31	75	3.67092086291975
31	76	3.70027517499031
31	77	3.72801715449283
31	78	3.71368384643419
31	80	3.66226802269618
31	114	5.01937246322632
31	115	5.01937246322632
31	139	5.04906332492828
31	168	4.12547923455466
31	169	4.1416396685226
31	172	4.38769393095477
31	178	4.24925492687341
31	189	4.01434301090532
31	215	4.14912700653076
31	240	4.13200426101685
31	249	5.14299211677353
31	254	5.03971311024257
31	297	3.95750427246094
31	314	5.26468371915691
31	315	5.38553639758981
31	318	5.21545183467203
31	320	5.3735053339695
31	324	5.37311350780985
31	325	4.95126101152221
31	328	5.54409734565622
31	329	5.1559313138326
31	333	4.89313316345215
31	334	4.88316237389504
31	335	4.89485691634702
31	337	5.2310160001119
31	338	5.00311088562012
31	339	5.73706620596343
31	352	5.75144902865092
31	353	5.8748273676092
31	355	4.89368316105434
31	357	6.02572918499217
31	359	5.74297547442895
31	362	5.39585815157209
31	385	6.10348286814031
31	386	6.12777141326773
31	387	6.15496925543283
31	388	6.20244232416153
31	389	6.51488101323446
31	390	6.07958324500108
31	391	6.19968592602274
31	392	5.94629647628121
31	393	6.34129037196378
31	394	6.00770658352336
31	395	6.21401453018188
31	397	6.41673022944753
31	400	6.44319362640381
31	421	6.13462018966675
31	425	6.01026439666748
41	75	4.53863129350874
41	76	4.56895119752787
41	77	4.59679212068257
41	78	4.58254331667748
41	80	4.52958595752716
41	114	5.91208505630493
41	115	5.91208505630493
41	139	5.94154191017151
41	168	4.99962181262474
41	169	5.01739524448871
41	172	5.26592781476589
41	178	5.12619896243629
41	189	4.88672713475125
41	215	5.02525679270426
41	240	5.00516741616385
41	249	6.03417194212498
41	254	5.91879298384227
41	297	4.83518648147583
41	314	6.14943794703336
41	315	6.27127198522124
41	318	6.098398638575
41	320	6.25945797063646
41	324	6.25960569796355
41	325	5.83621976268825
41	328	6.43174033708325
41	329	6.04731202125549
41	333	5.78607392311096
41	334	5.77611168440398
41	335	5.78777162122055
41	337	6.12187774976095
41	338	5.89566946029663
41	339	6.62680676958036
41	352	6.63873608907064
41	353	6.76297133185647
41	355	5.78661026273455
41	357	6.91518441929537
41	359	6.63190814409395
41	362	6.28703319458734
41	385	6.99437147542971
41	386	7.0188472286574
41	387	7.04499237591984
41	388	7.09177774786949
41	389	7.40461204528809
41	390	6.97082110659743
41	391	7.09031749117202
41	392	6.8378382558408
41	393	7.23168027975473
41	394	6.89888686430259
41	395	7.10335922241211
41	397	7.30583201385126
41	400	7.33210973739624
41	421	7.02637720108032
41	425	6.90054845809937
51	75	5.56155021654235
51	76	5.59218203524288
51	77	5.62051168240999
51	78	5.60573655472705
51	80	5.5523157119751
51	114	6.9455246925354
51	115	6.9455246925354
51	139	6.97495353221893
51	168	6.03024885933726
51	169	6.04806798494679
51	172	6.29664322013993
51	178	6.15681243039238
51	189	5.91622948573634
51	215	6.05178244908651
51	240	6.03716244016375
51	249	7.06453357000138
51	254	6.94938849645948
51	297	5.86827898025513
51	314	7.17900869002515
51	315	7.29979083764058
51	318	7.12884779174926
51	320	7.28818734738622
51	324	7.29013260551121
51	325	6.86793621084583
51	328	7.45945299508467
51	329	7.0773423910141
51	333	6.81582450866699
51	334	6.80607765214937
51	335	6.81782564646761
51	337	7.15087774594625
51	338	6.92377710342407
51	339	7.65247996146721
51	352	7.66645630200704
51	353	7.79023630546801
51	355	6.81673002243042
51	357	7.94153883316938
51	359	7.6584018012725
51	362	7.31591849100022
51	385	8.01630711110643
51	386	8.0402545439241
51	387	8.06840874402578
51	388	8.11633015871048
51	389	8.4283407274882
51	390	7.99169356713283
51	391	8.11155052461486
51	392	7.85844760977704
51	393	8.25422073990466
51	394	7.92060610896251
51	395	8.12806701660156
51	397	8.33044031189709
51	400	8.35678119659424
51	421	8.04726696014404
51	425	7.92085671424866
61	75	6.42666894859738
61	76	6.45784643074227
61	77	6.48253393173218
61	78	6.47216361232058
61	80	6.41778987646103
61	114	7.74066162109375
61	115	7.74066162109375
61	139	7.77019250392914
61	168	6.8465094350922
61	169	6.86266312527141
61	172	7.10552445892921
61	178	6.96952032343804
61	189	6.74347635000853
61	215	6.89110533396403
61	240	6.84603609357561
61	249	7.85368953485071
61	254	7.74071955870068
61	297	6.67830324172974
61	314	7.96979373122145
61	315	8.08760033369646
61	318	7.92129355015674
61	320	8.07646291881665
61	324	8.08249465278957
61	325	7.66444642864056
61	328	8.24478855044249
61	329	7.86624880631765
61	333	7.60242283344269
61	334	7.59318194947801
61	335	7.60527964041267
61	337	7.93804302215576
61	338	7.71015024185181
61	339	8.43311251680275
61	352	8.44676033655802
61	353	8.57232334541552
61	355	7.60421371459961
61	357	8.72168680078843
61	359	8.4406092193551
61	362	8.10263640539987
61	385	8.78798116889028
61	386	8.81061858924048
61	387	8.84421876368632
61	388	8.89472144842148
61	389	9.20423267364502
61	390	8.76149771923592
61	391	8.88061781897061
61	392	8.63114952419115
61	393	9.02661967564778
61	394	8.69318931610858
61	395	8.90580368041992
61	397	9.10889702308469
61	400	9.1356164932251
61	421	8.81742191314697
61	425	8.68692541122437
