"landtype","spp","poolID","amountAtT0"
"120","ACER.SAH","9",0
"120","ACER.SAH","10",0
"121","ACER.SAH","1",0
"121","ACER.SAH","2",0
"121","ACER.SAH","3",0
"121","ACER.SAH","4",0
"121","ACER.SAH","5",0
"121","ACER.SAH","6",0
"121","ACER.SAH","7",0
"121","ACER.SAH","8",0
"121","ACER.SAH","9",0
"121","ACER.SAH","10",0
"125","ACER.SAH","1",0
"125","ACER.SAH","2",0
"125","ACER.SAH","3",0
"125","ACER.SAH","4",0
"125","ACER.SAH","5",0
"125","ACER.SAH","6",0
"125","ACER.SAH","7",0
"125","ACER.SAH","8",0
"125","ACER.SAH","9",0
"125","ACER.SAH","10",0
"129","ACER.SAH","1",0
"129","ACER.SAH","2",0
"129","ACER.SAH","3",0
"129","ACER.SAH","4",0
"129","ACER.SAH","5",0
"129","ACER.SAH","6",0
"129","ACER.SAH","7",0
"129","ACER.SAH","8",0
"129","ACER.SAH","9",0
"129","ACER.SAH","10",0
"53","BETU.ALL","1",3
"53","BETU.ALL","2",0
"53","BETU.ALL","3",18
"53","BETU.ALL","4",1
"53","BETU.ALL","5",134
"53","BETU.ALL","6",217
"53","BETU.ALL","7",518
"53","BETU.ALL","8",33
"53","BETU.ALL","9",2
"53","BETU.ALL","10",0
"54","BETU.ALL","1",10
"54","BETU.ALL","2",0
"54","BETU.ALL","3",42
"54","BETU.ALL","4",3
"54","BETU.ALL","5",206
"54","BETU.ALL","6",324
"54","BETU.ALL","7",739
"54","BETU.ALL","8",67
"54","BETU.ALL","9",6
"54","BETU.ALL","10",0
"59","BETU.ALL","1",27
"59","BETU.ALL","2",1
"59","BETU.ALL","3",62
"59","BETU.ALL","4",4
"59","BETU.ALL","5",501
"59","BETU.ALL","6",615
"59","BETU.ALL","7",1339
"59","BETU.ALL","8",199
"59","BETU.ALL","9",14
"59","BETU.ALL","10",0
"60","BETU.ALL","1",3
"60","BETU.ALL","2",0
"60","BETU.ALL","3",66
"60","BETU.ALL","4",11
"60","BETU.ALL","5",433
"60","BETU.ALL","6",394
"60","BETU.ALL","7",833
"60","BETU.ALL","8",144
"60","BETU.ALL","9",7
"60","BETU.ALL","10",0
"63","BETU.ALL","1",0
"63","BETU.ALL","2",0
"63","BETU.ALL","3",0
"63","BETU.ALL","4",0
"63","BETU.ALL","5",0
"63","BETU.ALL","6",0
"63","BETU.ALL","7",0
"63","BETU.ALL","8",0
"63","BETU.ALL","9",0
"63","BETU.ALL","10",0
"71","BETU.ALL","1",0
"71","BETU.ALL","2",0
"71","BETU.ALL","3",0
"71","BETU.ALL","4",0
"71","BETU.ALL","5",0
"71","BETU.ALL","6",0
"71","BETU.ALL","7",0
"71","BETU.ALL","8",0
"71","BETU.ALL","9",0
"71","BETU.ALL","10",0
"118","BETU.ALL","1",0
"118","BETU.ALL","2",0
"118","BETU.ALL","3",0
"118","BETU.ALL","4",0
"118","BETU.ALL","5",0
"118","BETU.ALL","6",0
"118","BETU.ALL","7",0
"118","BETU.ALL","8",0
"118","BETU.ALL","9",0
"118","BETU.ALL","10",0
"119","BETU.ALL","1",0
"119","BETU.ALL","2",0
"119","BETU.ALL","3",0
"119","BETU.ALL","4",0
"119","BETU.ALL","5",0
"119","BETU.ALL","6",0
"119","BETU.ALL","7",0
"119","BETU.ALL","8",0
"119","BETU.ALL","9",0
"119","BETU.ALL","10",0
"120","BETU.ALL","1",0
"120","BETU.ALL","2",0
"120","BETU.ALL","3",0
"120","BETU.ALL","4",0
"120","BETU.ALL","5",0
"120","BETU.ALL","6",0
"120","BETU.ALL","7",0
"120","BETU.ALL","8",0
"120","BETU.ALL","9",0
"120","BETU.ALL","10",0
"121","BETU.ALL","1",0
"121","BETU.ALL","2",0
"121","BETU.ALL","3",3
"121","BETU.ALL","4",0
"121","BETU.ALL","5",153
"121","BETU.ALL","6",207
"121","BETU.ALL","7",530
"121","BETU.ALL","8",26
"121","BETU.ALL","9",0
"121","BETU.ALL","10",0
"125","BETU.ALL","1",91
"125","BETU.ALL","2",3
"125","BETU.ALL","3",183
"125","BETU.ALL","4",17
"125","BETU.ALL","5",323
"125","BETU.ALL","6",798
"125","BETU.ALL","7",1605
"125","BETU.ALL","8",167
"125","BETU.ALL","9",71
"125","BETU.ALL","10",0
"129","BETU.ALL","1",0
"129","BETU.ALL","2",0
"129","BETU.ALL","3",0
"129","BETU.ALL","4",0
"129","BETU.ALL","5",0
"129","BETU.ALL","6",0
"129","BETU.ALL","7",0
"129","BETU.ALL","8",0
"129","BETU.ALL","9",0
"129","BETU.ALL","10",0
"53","BETU.PAP","1",24
"53","BETU.PAP","2",1
"53","BETU.PAP","3",70
"53","BETU.PAP","4",4
"53","BETU.PAP","5",149
"53","BETU.PAP","6",384
"53","BETU.PAP","7",823
"53","BETU.PAP","8",63
"53","BETU.PAP","9",20
"53","BETU.PAP","10",0
"54","BETU.PAP","1",10
"54","BETU.PAP","2",0
"54","BETU.PAP","3",37
"54","BETU.PAP","4",2
"54","BETU.PAP","5",115
"54","BETU.PAP","6",260
"54","BETU.PAP","7",579
"54","BETU.PAP","8",45
"54","BETU.PAP","9",7
"54","BETU.PAP","10",0
"59","BETU.PAP","1",34
"59","BETU.PAP","2",2
"59","BETU.PAP","3",87
"59","BETU.PAP","4",6
"59","BETU.PAP","5",162
"59","BETU.PAP","6",432
"59","BETU.PAP","7",902
"59","BETU.PAP","8",74
"59","BETU.PAP","9",28
"59","BETU.PAP","10",0
"60","BETU.PAP","1",85
"60","BETU.PAP","2",3
"60","BETU.PAP","3",246
"60","BETU.PAP","4",14
"60","BETU.PAP","5",196
"60","BETU.PAP","6",975
"60","BETU.PAP","7",1964
"60","BETU.PAP","8",97
"60","BETU.PAP","9",89
"60","BETU.PAP","10",0
"63","BETU.PAP","1",1
"63","BETU.PAP","2",0
"63","BETU.PAP","3",12
"63","BETU.PAP","4",1
"63","BETU.PAP","5",59
"63","BETU.PAP","6",145
"63","BETU.PAP","7",349
"63","BETU.PAP","8",14
"63","BETU.PAP","9",0
"63","BETU.PAP","10",0
"71","BETU.PAP","1",63
"71","BETU.PAP","2",2
"71","BETU.PAP","3",158
"71","BETU.PAP","4",6
"71","BETU.PAP","5",268
"71","BETU.PAP","6",702
"71","BETU.PAP","7",1404
"71","BETU.PAP","8",145
"71","BETU.PAP","9",54
"71","BETU.PAP","10",0
"118","BETU.PAP","1",50
"118","BETU.PAP","2",1
"118","BETU.PAP","3",139
"118","BETU.PAP","4",7
"118","BETU.PAP","5",168
"118","BETU.PAP","6",617
"118","BETU.PAP","7",1260
"118","BETU.PAP","8",98
"118","BETU.PAP","9",42
"118","BETU.PAP","10",0
"119","BETU.PAP","1",5
"119","BETU.PAP","2",0
"119","BETU.PAP","3",24
"119","BETU.PAP","4",4
"119","BETU.PAP","5",3
"119","BETU.PAP","6",113
"119","BETU.PAP","7",264
"119","BETU.PAP","8",1
"119","BETU.PAP","9",5
"119","BETU.PAP","10",0
"120","BETU.PAP","1",35
"120","BETU.PAP","2",1
"120","BETU.PAP","3",96
"120","BETU.PAP","4",12
"120","BETU.PAP","5",21
"120","BETU.PAP","6",374
"120","BETU.PAP","7",768
"120","BETU.PAP","8",9
"120","BETU.PAP","9",32
"120","BETU.PAP","10",0
"121","BETU.PAP","1",63
"121","BETU.PAP","2",3
"121","BETU.PAP","3",163
"121","BETU.PAP","4",16
"121","BETU.PAP","5",150
"121","BETU.PAP","6",698
"121","BETU.PAP","7",1423
"121","BETU.PAP","8",73
"121","BETU.PAP","9",56
"121","BETU.PAP","10",0
"125","BETU.PAP","1",111
"125","BETU.PAP","2",3
"125","BETU.PAP","3",347
"125","BETU.PAP","4",17
"125","BETU.PAP","5",231
"125","BETU.PAP","6",1346
"125","BETU.PAP","7",2673
"125","BETU.PAP","8",117
"125","BETU.PAP","9",123
"125","BETU.PAP","10",0
"129","BETU.PAP","1",0
"129","BETU.PAP","2",0
"129","BETU.PAP","3",6
"129","BETU.PAP","4",1
"129","BETU.PAP","5",50
"129","BETU.PAP","6",80
"129","BETU.PAP","7",211
"129","BETU.PAP","8",11
"129","BETU.PAP","9",0
"129","BETU.PAP","10",0
"53","FAGU.GRA","1",0
"53","FAGU.GRA","2",0
"53","FAGU.GRA","3",0
"53","FAGU.GRA","4",0
"53","FAGU.GRA","5",0
"53","FAGU.GRA","6",1
"53","FAGU.GRA","7",3
"53","FAGU.GRA","8",0
"53","FAGU.GRA","9",0
"53","FAGU.GRA","10",0
"54","FAGU.GRA","1",0
"54","FAGU.GRA","2",0
"54","FAGU.GRA","3",0
"54","FAGU.GRA","4",0
"54","FAGU.GRA","5",0
"54","FAGU.GRA","6",0
"54","FAGU.GRA","7",0
"54","FAGU.GRA","8",0
"54","FAGU.GRA","9",0
"54","FAGU.GRA","10",0
"59","FAGU.GRA","1",0
"59","FAGU.GRA","2",0
"59","FAGU.GRA","3",0
"59","FAGU.GRA","4",0
"59","FAGU.GRA","5",0
"59","FAGU.GRA","6",3
"59","FAGU.GRA","7",7
"59","FAGU.GRA","8",0
"59","FAGU.GRA","9",0
"59","FAGU.GRA","10",0
"60","FAGU.GRA","1",0
"60","FAGU.GRA","2",0
"60","FAGU.GRA","3",0
"60","FAGU.GRA","4",0
"60","FAGU.GRA","5",0
"60","FAGU.GRA","6",0
"60","FAGU.GRA","7",0
"60","FAGU.GRA","8",0
"60","FAGU.GRA","9",0
"60","FAGU.GRA","10",0
"63","FAGU.GRA","1",0
"63","FAGU.GRA","2",0
"63","FAGU.GRA","3",0
"63","FAGU.GRA","4",0
"63","FAGU.GRA","5",0
"63","FAGU.GRA","6",0
"63","FAGU.GRA","7",0
"63","FAGU.GRA","8",0
"63","FAGU.GRA","9",0
"63","FAGU.GRA","10",0
"71","FAGU.GRA","1",0
"71","FAGU.GRA","2",0
"71","FAGU.GRA","3",0
"71","FAGU.GRA","4",0
"71","FAGU.GRA","5",0
"71","FAGU.GRA","6",0
"71","FAGU.GRA","7",0
"71","FAGU.GRA","8",0
"71","FAGU.GRA","9",0
"71","FAGU.GRA","10",0
"118","FAGU.GRA","1",0
"118","FAGU.GRA","2",0
"118","FAGU.GRA","3",0
"118","FAGU.GRA","4",0
"118","FAGU.GRA","5",0
"118","FAGU.GRA","6",0
"118","FAGU.GRA","7",0
"118","FAGU.GRA","8",0
"118","FAGU.GRA","9",0
"118","FAGU.GRA","10",0
"119","FAGU.GRA","1",0
"119","FAGU.GRA","2",0
"119","FAGU.GRA","3",0
"119","FAGU.GRA","4",0
"119","FAGU.GRA","5",0
"119","FAGU.GRA","6",0
"119","FAGU.GRA","7",0
"119","FAGU.GRA","8",0
"119","FAGU.GRA","9",0
"119","FAGU.GRA","10",0
"120","FAGU.GRA","1",0
"120","FAGU.GRA","2",0
"120","FAGU.GRA","3",0
"120","FAGU.GRA","4",0
"120","FAGU.GRA","5",0
"120","FAGU.GRA","6",0
"120","FAGU.GRA","7",0
"120","FAGU.GRA","8",0
"120","FAGU.GRA","9",0
"120","FAGU.GRA","10",0
"121","FAGU.GRA","1",0
"121","FAGU.GRA","2",0
"121","FAGU.GRA","3",0
"121","FAGU.GRA","4",0
"121","FAGU.GRA","5",0
"121","FAGU.GRA","6",0
"121","FAGU.GRA","7",0
"121","FAGU.GRA","8",0
"121","FAGU.GRA","9",0
"121","FAGU.GRA","10",0
"125","FAGU.GRA","1",0
"125","FAGU.GRA","2",0
"125","FAGU.GRA","3",0
"125","FAGU.GRA","4",0
"125","FAGU.GRA","5",0
"125","FAGU.GRA","6",0
"125","FAGU.GRA","7",0
"125","FAGU.GRA","8",0
"125","FAGU.GRA","9",0
"125","FAGU.GRA","10",0
"129","FAGU.GRA","1",0
"129","FAGU.GRA","2",0
"129","FAGU.GRA","3",0
"129","FAGU.GRA","4",0
"129","FAGU.GRA","5",0
"129","FAGU.GRA","6",0
"129","FAGU.GRA","7",0
"129","FAGU.GRA","8",0
"129","FAGU.GRA","9",0
"129","FAGU.GRA","10",0
"53","LARI.LAR","1",1
"53","LARI.LAR","2",0
"53","LARI.LAR","3",10
"53","LARI.LAR","4",1
"53","LARI.LAR","5",18
"53","LARI.LAR","6",61
"53","LARI.LAR","7",148
"53","LARI.LAR","8",4
"53","LARI.LAR","9",2
"53","LARI.LAR","10",0
"54","LARI.LAR","1",3
"54","LARI.LAR","2",0
"54","LARI.LAR","3",19
"54","LARI.LAR","4",1
"54","LARI.LAR","5",31
"54","LARI.LAR","6",105
"54","LARI.LAR","7",242
"54","LARI.LAR","8",9
"54","LARI.LAR","9",3
"54","LARI.LAR","10",0
"59","LARI.LAR","1",4
"59","LARI.LAR","2",0
"59","LARI.LAR","3",18
"59","LARI.LAR","4",1
"59","LARI.LAR","5",16
"59","LARI.LAR","6",89
"59","LARI.LAR","7",208
"59","LARI.LAR","8",5
"59","LARI.LAR","9",5
"59","LARI.LAR","10",0
"60","LARI.LAR","1",10
"60","LARI.LAR","2",1
"60","LARI.LAR","3",36
"60","LARI.LAR","4",2
"60","LARI.LAR","5",21
"60","LARI.LAR","6",155
"60","LARI.LAR","7",350
"60","LARI.LAR","8",9
"60","LARI.LAR","9",10
"60","LARI.LAR","10",0
"63","LARI.LAR","1",0
"63","LARI.LAR","2",0
"63","LARI.LAR","3",2
"63","LARI.LAR","4",0
"63","LARI.LAR","5",9
"63","LARI.LAR","6",28
"63","LARI.LAR","7",76
"63","LARI.LAR","8",2
"63","LARI.LAR","9",0
"63","LARI.LAR","10",0
"71","LARI.LAR","1",1
"71","LARI.LAR","2",0
"71","LARI.LAR","3",8
"71","LARI.LAR","4",0
"71","LARI.LAR","5",6
"71","LARI.LAR","6",49
"71","LARI.LAR","7",123
"71","LARI.LAR","8",1
"71","LARI.LAR","9",1
"71","LARI.LAR","10",0
"118","LARI.LAR","1",61
"118","LARI.LAR","2",4
"118","LARI.LAR","3",116
"118","LARI.LAR","4",9
"118","LARI.LAR","5",72
"118","LARI.LAR","6",443
"118","LARI.LAR","7",931
"118","LARI.LAR","8",32
"118","LARI.LAR","9",58
"118","LARI.LAR","10",0
"119","LARI.LAR","1",45
"119","LARI.LAR","2",4
"119","LARI.LAR","3",105
"119","LARI.LAR","4",9
"119","LARI.LAR","5",97
"119","LARI.LAR","6",416
"119","LARI.LAR","7",875
"119","LARI.LAR","8",47
"119","LARI.LAR","9",40
"119","LARI.LAR","10",0
"120","LARI.LAR","1",24
"120","LARI.LAR","2",2
"120","LARI.LAR","3",52
"120","LARI.LAR","4",9
"120","LARI.LAR","5",33
"120","LARI.LAR","6",212
"120","LARI.LAR","7",464
"120","LARI.LAR","8",13
"120","LARI.LAR","9",20
"120","LARI.LAR","10",0
"121","LARI.LAR","1",20
"121","LARI.LAR","2",1
"121","LARI.LAR","3",38
"121","LARI.LAR","4",9
"121","LARI.LAR","5",17
