"simID","areaName","scenario","mgmtScenario","mgmtScenarioName","ND_scenario","ND_scenarioName","wind","BDA","fire","replicate","Time","species","BioToFPS_tonnesCTotal","areaManagedTotal_ha","areaHarvestedTotal_ha"
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,6,"THUJ.SPP.ALL",1076.14,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,6,"TSUG.CAN",17645.28,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"ABIE.BAL",10659.24,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"ACER.RUB",64228.65,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"ACER.SAH",76606.33,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"BETU.ALL",34916.5,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"BETU.PAP",37437.37,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"FAGU.GRA",1011.27,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"PICE.GLA",298233.13,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"PICE.MAR",0,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"PICE.RUB",1260.94,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"PINU.BAN",25.83,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"PINU.RES",1115.21,676368.75,20300
"01","temperate-2a-3b","baseline","generic","generic","Wind","Wind",TRUE,FALSE,FALSE,1,7,"PINU.STR",1214.57,676368.75,20300
